,origin_latitude,origin_longitude,destination_latitude,destination_longitude
495,-22.8720078,-47.0292625,-22.9092,-47.041944
496,-22.8720078,-47.0292625,-22.8809319,-47.0664196
497,-22.8720078,-47.0292625,-22.8532006,-47.0489717
498,-22.856212,-47.067248,-22.8871679,-47.0596325
499,-22.8662783,-47.0443377,-22.8557553,-47.0467867
500,-22.8662783,-47.0443377,-22.837453,-47.055975
501,-22.8662783,-47.0443377,-22.8649144,-47.0663044
502,-22.892523,-47.027427,-22.8990906,-47.0667342
503,-22.8927899,-47.0729831,-22.926881,-47.035762
504,-22.9263472,-47.0399536,-22.9265539,-47.057843
505,-22.9263472,-47.0399536,-22.942702,-47.045748
506,-22.920851,-47.076066,-22.932558,-47.09669
507,-22.920851,-47.076066,-22.896406,-47.068687
508,-22.8324762,-47.0765538,-22.8289984,-47.0756348
509,-22.8561834,-47.0462152,-22.832005,-47.054138
510,-22.922251,-47.083722,-22.897151,-47.061533
511,-22.904037,-47.053646,-22.901416,-47.048367
512,-22.868982,-47.045134,-22.897313,-47.080747
513,-22.868982,-47.045134,-22.8247298,-47.0729392
514,-22.868982,-47.045134,-22.832374,-47.057517
515,-22.868982,-47.045134,-22.925435,-47.060074
516,-22.868982,-47.045134,-22.909359,-47.040686
517,-22.868982,-47.045134,-22.823783,-47.068315
518,-22.868982,-47.045134,-22.910625,-47.064429
519,-22.868982,-47.045134,-22.818478,-47.076246
520,-22.868982,-47.045134,-22.8396,-47.053657
521,-22.868982,-47.045134,-22.82286,-47.075151
522,-22.868982,-47.045134,-22.8235948,-47.0687785
523,-22.868982,-47.045134,-22.8370018,-47.0468412
524,-22.868982,-47.045134,-22.8219934,-47.0736706
525,-22.868982,-47.045134,-22.81995,-47.066667
526,-22.868982,-47.045134,-22.812732,-47.076458
527,-22.868982,-47.045134,-22.896722,-47.085243
528,-22.92634,-47.039755,-22.917577,-47.04783
529,-22.8149511,-47.0801453,-22.7909427,-47.0827694
530,-22.900658,-47.053986,-22.9056141,-47.0546513
531,-22.8903733,-47.0550948,-22.862208,-47.03682
532,-22.885527,-47.058245,-22.8981216,-47.0769509
533,-22.8932272,-47.05491019999999,-22.9049907,-47.0416621
534,-22.937549,-47.049996,-22.9256308,-47.0755154
535,-22.939553,-47.058093,-22.935448,-47.049367
536,-22.86535,-47.021172,-22.8628296,-47.0480746
537,-22.8991821,-47.05461469999999,-22.912178,-47.025909
538,-22.890384,-47.053835,-22.928247,-47.036859
539,-22.890384,-47.053835,-22.838875,-47.031829
540,-22.890384,-47.053835,-22.9266549,-47.0361641
541,-22.890384,-47.053835,-22.908083,-47.09663
542,-22.8256946,-47.0795132,-22.8220549,-47.0764591
543,-22.8256946,-47.0795132,-22.8205867,-47.0740596
544,-22.8256946,-47.0795132,-22.8247525,-47.071216
545,-22.8256946,-47.0795132,-22.821977,-47.070997
546,-22.8256946,-47.0795132,-22.8182768,-47.0932124
547,-22.8256946,-47.0795132,-22.8242492,-47.0714943
548,-22.8232454,-47.0701065,-22.825685,-47.0719316
549,-22.9355047,-47.0363541,-22.9321404,-47.0626091
550,-22.932825,-47.077649,-22.940975,-47.045203
551,-22.9055526,-47.0460936,-22.906548,-47.039705
552,-22.872089,-47.062993,-22.884665,-47.064841
553,-22.872089,-47.062993,-22.8810861,-47.07443929999999
554,-22.896486,-47.055045,-22.8885831,-47.0540637
555,-22.896486,-47.055045,-22.893502,-47.0625131
556,-22.8958986,-47.0584467,-22.9110942,-47.0616132
557,-22.8240501,-47.0829833,-22.8557553,-47.0467867
558,-22.8240501,-47.0829833,-22.8480993,-47.085781
559,-22.934893,-47.048287,-22.951343,-47.054949
560,-22.885323,-47.063879,-22.8707376,-47.061839
561,-22.8955395,-47.0506333,-22.85635,-47.056686
562,-22.8924987,-47.027448,-22.904467,-47.067674
563,-22.8924987,-47.027448,-22.928429,-47.037345
564,-22.8288422,-47.0787814,-22.8508714,-47.0539692
565,-22.8927634,-47.0504529,-22.854707,-47.050992
566,-22.8824935,-47.0688898,-22.901182,-47.050724
567,-22.918173,-47.040697,-22.9219469,-47.0331259
568,-22.891718,-47.061089,-22.905197,-47.050642
569,-22.893214,-47.090724,-22.8958016,-47.0937452
570,-22.856294,-47.067409,-22.855755,-47.046787
571,-22.8644368,-47.0233257,-22.854312,-47.0399659
572,-22.9114499,-47.0836061,-22.9080826,-47.0966296
573,-22.8805601,-47.0480585,-22.89476,-47.060684
574,-22.851655,-47.053729,-22.847118,-47.084983
575,-22.851655,-47.053729,-22.8989824,-47.0607326
576,-22.856112,-47.046622,-22.84893,-47.0682814
577,-22.856112,-47.046622,-22.869329,-47.060945
578,-22.856112,-47.046622,-22.8491701,-47.052909
579,-22.937552,-47.049975,-22.9389761,-47.0354422
580,-22.8945742,-47.0484365,-22.901892,-47.076699
581,-22.894807,-47.0550602,-22.900265,-47.054589
582,-22.894807,-47.0550602,-22.88021,-47.047792
583,-22.894807,-47.0550602,-22.902197,-47.065274
584,-22.894807,-47.0550602,-22.9004356,-47.090309
585,-22.894807,-47.0550602,-22.918096,-47.057557
586,-22.894807,-47.0550602,-22.930501,-47.071307
587,-22.8572834,-47.0684335,-22.8241833,-47.0744959
588,-22.8572834,-47.0684335,-22.8256641,-47.0734113
589,-22.829878,-47.080963,-22.8170784,-47.0890048
590,-22.8932023,-47.0548405,-22.881312,-47.047859
591,-22.8932023,-47.0548405,-22.8929505,-47.0532674
592,-22.8932023,-47.0548405,-22.889575,-47.044201
593,-22.8932023,-47.0548405,-22.8370018,-47.0468412
594,-22.8932023,-47.0548405,-22.8396,-47.053657
595,-22.902353,-47.0608489,-22.923761,-47.056496
596,-22.902353,-47.0608489,-22.9153155,-47.05625
597,-22.894033,-47.053446,-22.8938361,-47.0471869
598,-22.902282,-47.057433,-22.8548766,-47.0537716
599,-22.902282,-47.057433,-22.9094328,-47.1117956
600,-22.909324,-47.094724,-22.908083,-47.09663
601,-22.8893437,-47.0653223,-22.8870257,-47.0841195
602,-22.8893437,-47.0653223,-22.896762,-47.063504
603,-22.8893437,-47.0653223,-22.886275,-47.077309
604,-22.89493,-47.080433,-22.858622,-47.057434
605,-22.910093,-47.081667,-22.9028173,-47.05183479999999
606,-22.888866,-47.0777958,-22.899598,-47.066612
607,-22.862719,-47.023881,-22.896102,-47.079251
608,-22.826736,-47.080362,-22.822087,-47.075695
609,-22.8909347,-47.0782819,-22.9417878,-47.0495878
610,-22.937549,-47.049996,-22.907248,-47.066797
611,-22.894164,-47.078684,-22.905599,-47.061852
612,-22.894164,-47.078684,-22.9134929,-47.0876885
613,-22.894164,-47.078684,-22.85933,-47.031986
614,-22.9084417,-47.0576273,-22.8849,-47.081456
615,-22.8071682,-47.0776126,-22.8196284,-47.0724869
616,-22.8071682,-47.0776126,-22.823673,-47.071813
617,-22.8071682,-47.0776126,-22.8190712,-47.0755584
618,-22.8071682,-47.0776126,-22.7909427,-47.0827694
619,-22.8071682,-47.0776126,-22.8180732,-47.0788026
620,-22.9207865,-47.0572186,-22.9266549,-47.0361641
621,-22.9012142,-47.0603836,-22.9080826,-47.0966296
622,-22.9012142,-47.0603836,-22.899214,-47.084244
623,-22.9012142,-47.0603836,-22.896683,-47.094114
624,-22.9012142,-47.0603836,-22.900891,-46.998428
625,-22.9012142,-47.0603836,-22.886238,-47.070832
626,-22.9012142,-47.0603836,-22.900844,-47.052701
627,-22.9012142,-47.0603836,-22.861227,-47.062721
628,-22.9217113,-47.0555081,-22.9309672,-47.0577517
629,-22.89123,-47.037198,-22.895611,-47.058988
630,-22.8991657,-47.0510556,-22.896185,-47.05438
631,-22.8991657,-47.0510556,-22.913517,-47.07066
632,-22.8991657,-47.0510556,-22.918495,-47.060694
633,-22.8991657,-47.0510556,-22.8844197,-47.0268974
634,-22.905657,-47.070652,-22.8961595,-47.0670268
635,-22.8940802,-47.053631,-22.896147,-47.05943
636,-22.8568548,-47.0462289,-22.847146,-47.021459
637,-22.8549287,-47.0505574,-22.796195,-47.036135
638,-22.8549287,-47.0505574,-22.8328216,-47.053703
639,-22.8549287,-47.0505574,-22.906016,-47.010021
640,-22.9058103,-47.0610951,-22.898867,-47.053009
641,-22.9168303,-47.0868925,-22.912647,-47.0898698
642,-22.9168303,-47.0868925,-22.9200337,-47.068429
643,-22.894187,-47.090459,-22.93124,-47.088021
644,-22.8977678,-47.0494574,-22.8976661,-47.0468233
645,-22.8977678,-47.0494574,-22.898349,-47.090693
646,-22.8320639,-47.0785905,-22.8018788,-47.0759242
647,-22.8914429,-47.0733536,-22.899203,-47.064249
648,-22.8914429,-47.0733536,-22.914304,-47.0800217
649,-22.8914429,-47.0733536,-22.900012,-47.07333
650,-22.8914429,-47.0733536,-22.8892417,-47.0766144
651,-22.8926308,-47.0601457,-22.91941,-47.090099
652,-22.882316,-47.066612,-22.87235,-47.026749
653,-22.882316,-47.066612,-22.903117,-47.058165
654,-22.8284656,-47.0794941,-22.826957,-47.078479
655,-22.853169,-47.03979,-22.833785,-47.053439
656,-22.853169,-47.03979,-22.851707,-47.036707
657,-22.853169,-47.03979,-22.815134,-47.004506
658,-22.909324,-47.0947239,-22.911612,-47.11901
659,-22.909324,-47.0947239,-22.909775,-47.091657
660,-22.8920403,-47.0755309,-22.853557,-47.046633
661,-22.8920403,-47.0755309,-22.9132384,-47.0819546
662,-22.8920403,-47.0755309,-22.9266549,-47.0361641
663,-22.909324,-47.0947239,-22.893198,-47.100685
664,-22.909324,-47.0947239,-22.89016,-47.074234
665,-22.909324,-47.0947239,-22.934419,-47.094906
666,-22.909324,-47.0947239,-22.906721,-47.052106
667,-22.887876,-47.060366,-22.911037,-47.094556
668,-22.8972285,-47.050947,-22.9482012,-47.0458685
669,-22.869011,-47.045208,-22.864638,-47.029511
670,-22.8944635,-47.0804388,-22.91313,-47.085279
671,-22.8554089,-47.0490776,-22.818598,-47.008623
672,-22.8886465,-47.0347798,-22.901598,-47.040104
673,-22.891916,-47.072962,-22.89698,-47.052867
674,-22.891916,-47.072962,-22.906845,-47.048569
675,-22.8924987,-47.027448,-22.896948,-47.012739
676,-22.8924987,-47.027448,-22.924319,-47.018502
677,-22.899252,-47.0515086,-22.926655,-47.036164
678,-22.8210339,-47.0814676,-22.8182768,-47.0932124
679,-22.8481958,-47.06318719999999,-22.860292,-47.054579
680,-22.9093181,-47.0947389,-22.917725,-47.104918
681,-22.9093181,-47.0947389,-22.9221122,-47.1005863
682,-22.939595,-47.061724,-22.928405,-47.03127
683,-22.9307355,-47.03701359999999,-22.927367,-47.059005
684,-22.9307355,-47.03701359999999,-22.9305929,-47.0570004
685,-22.9016,-47.050799,-22.89578,-47.010299
686,-22.8845844,-47.0593081,-22.9451487,-47.05006729999999
687,-22.9006983,-47.0595585,-22.9022121,-47.0489344
688,-22.9006983,-47.0595585,-22.894553,-47.076485
689,-22.9008338,-47.0542735,-22.9176432,-47.0608549
690,-22.825296,-47.0794852,-22.80032,-47.06749
691,-22.9096387,-47.06097030000001,-22.9067669,-47.0757597
692,-22.9096387,-47.06097030000001,-22.935553,-47.038178
693,-22.9096387,-47.06097030000001,-22.8930484,-47.0583448
694,-22.9096387,-47.06097030000001,-22.8913703,-47.05765580000001
695,-22.828636,-47.098185,-22.822188,-47.077936
696,-22.91149,-47.063244,-22.9022516,-47.0653079
697,-22.8915081,-47.0690609,-22.91766,-47.103214
698,-22.8915081,-47.0690609,-22.9054517,-47.0525566
699,-22.8915081,-47.0690609,-22.9104955,-47.0382705
700,-22.8915081,-47.0690609,-22.926655,-47.036164
701,-22.8915081,-47.0690609,-22.9003497,-47.0716389
702,-22.8915081,-47.0690609,-22.85111,-47.053506
703,-22.8915081,-47.0690609,-22.909249,-47.036188
704,-22.848196,-47.063187,-22.8219934,-47.0736706
705,-22.896085,-47.051915,-22.9330932,-47.0375457
706,-22.8690109,-47.0452076,-22.881305,-47.06723
707,-22.891271,-47.076905,-22.9003302,-47.080989
708,-22.8945742,-47.0484365,-22.8828742,-47.0495597
709,-22.894807,-47.0550602,-22.8808512,-47.071668
710,-22.894807,-47.0550602,-22.933939,-47.058972
711,-22.894807,-47.0550602,-22.890365,-47.037107
712,-22.894807,-47.0550602,-22.9007835,-47.0667998
713,-22.894807,-47.0550602,-22.862208,-47.03682
714,-22.894807,-47.0550602,-22.929827,-47.042176
715,-22.894807,-47.0550602,-22.8981267,-47.0798459
716,-22.894807,-47.0550602,-22.886832,-47.040473
717,-22.9023718,-47.0575037,-22.871316,-47.05087
718,-22.8572834,-47.0684335,-22.892802,-47.049778
719,-22.8932023,-47.0548405,-22.8739597,-47.0630906
720,-22.8932023,-47.0548405,-22.8897,-47.067789
721,-22.8932023,-47.0548405,-22.8997848,-47.0737734
722,-22.8932023,-47.0548405,-22.8822,-47.067471
723,-22.8932023,-47.0548405,-22.92263,-47.073446
724,-22.8932023,-47.0548405,-22.918699,-47.068
725,-22.902282,-47.057433,-22.9018871,-47.1071153
726,-22.863358,-47.064771,-22.8546068,-47.048581
727,-22.863358,-47.064771,-22.8355095,-47.053151
728,-22.8893437,-47.0653223,-22.9451487,-47.05006729999999
729,-22.910093,-47.081667,-22.884164,-47.070474
730,-22.904873,-47.06433,-22.906453,-47.101548
731,-22.8917836,-47.0727206,-22.921915,-47.064632
732,-22.856112,-47.046622,-22.88368,-47.074711
733,-22.856112,-47.046622,-22.862131,-47.058983
734,-22.856112,-47.046622,-22.863987,-47.011643
735,-22.856112,-47.046622,-22.8470304,-47.038102
736,-22.856112,-47.046622,-22.8480993,-47.085781
737,-22.868982,-47.045134,-22.899265,-47.066552
738,-22.868982,-47.045134,-22.888891,-47.042701
739,-22.868982,-47.045134,-22.8203565,-47.0762094
740,-22.868982,-47.045134,-22.816492,-47.076224
741,-22.868982,-47.045134,-22.91862,-47.031791
742,-22.868982,-47.045134,-22.879099,-47.032023
743,-22.868982,-47.045134,-22.92416,-47.057266
744,-22.868982,-47.045134,-22.8250849,-47.0715894
745,-22.868982,-47.045134,-22.846981,-47.082114
746,-22.868982,-47.045134,-22.892625,-47.039305
747,-22.8285676,-47.07890690000001,-22.8286597,-47.08371650000001
748,-22.794318,-47.07329,-22.791792,-47.033271
749,-22.794318,-47.07329,-22.8349267,-47.0563492
750,-22.794318,-47.07329,-22.791799,-47.069189
751,-22.794318,-47.07329,-22.827902,-47.074099
752,-22.8240909,-47.0803259,-22.823384,-47.071753
753,-22.8240909,-47.0803259,-22.8289714,-47.07847169999999
754,-22.8956358,-47.0793379,-22.887887,-47.088869
755,-22.8932272,-47.05491019999999,-22.8830243,-47.0321298
756,-22.890384,-47.053835,-22.8990906,-47.0667342
757,-22.890384,-47.053835,-22.892121,-47.056417
758,-22.9055526,-47.0460936,-22.914922,-47.002253
759,-22.9055526,-47.0460936,-22.8528,-47.051935
760,-22.872089,-47.062993,-22.8767842,-47.0619704
761,-22.872089,-47.062993,-22.857457,-47.056684
762,-22.8240501,-47.0829833,-22.85789,-47.07003
763,-22.869175,-47.06396,-22.8550071,-47.0500633
764,-22.893214,-47.0907237,-22.8920583,-47.1021501
765,-22.894164,-47.078684,-22.911094,-47.061613
766,-22.8846357,-47.05291039999999,-22.8571077,-47.0720616
767,-22.8846357,-47.05291039999999,-22.911671,-47.057266
768,-22.884712,-47.053449,-22.904283,-47.037767
769,-22.8568548,-47.0462289,-22.8986628,-47.0660369
770,-22.831138,-47.078263,-22.806481,-47.073793
771,-22.903993,-47.057262,-22.9186658,-47.0575391
772,-22.9168303,-47.0868925,-22.897741,-47.067829
773,-22.8071682,-47.0776126,-22.823887,-47.08334
774,-22.8071682,-47.0776126,-22.824935,-47.07975140000001
775,-22.8071682,-47.0776126,-22.8075157,-47.073937
776,-22.8071682,-47.0776126,-22.81269,-47.024812
777,-22.8071682,-47.0776126,-22.813128,-47.060545
778,-22.8071682,-47.0776126,-22.820337,-47.073488
779,-22.9012142,-47.0603836,-22.8532006,-47.0489717
780,-22.9012142,-47.0603836,-22.887755,-47.077994
781,-22.9012142,-47.0603836,-22.8957817,-47.0618564
782,-22.9012142,-47.0603836,-22.931085,-47.073364
783,-22.9012142,-47.0603836,-22.886158,-47.073397
784,-22.9012142,-47.0603836,-22.850018,-47.031489
785,-22.8549551,-47.0511461,-22.853913,-47.044918
786,-22.932825,-47.077649,-22.9208724,-47.0899551
787,-22.827828,-47.097987,-22.8211686,-47.07781199999999
788,-22.9207091,-47.0852807,-22.901875,-47.0757799
789,-22.891767,-47.0472336,-22.896825,-47.057233
790,-22.8991657,-47.0510556,-22.854572,-47.050891
791,-22.9201722,-47.0854096,-22.914304,-47.0800217
792,-22.8334515,-47.07850759999999,-22.8228411,-47.07428909999999
793,-22.8334515,-47.07850759999999,-22.836237,-47.054461
794,-22.8334515,-47.07850759999999,-22.824022,-47.074104
795,-22.862684,-47.023656,-22.817001,-47.027755
796,-22.918173,-47.040697,-22.893252,-47.0633892
797,-22.918173,-47.040697,-22.901948,-47.061041
798,-22.8925231,-47.0274271,-22.9004471,-47.0626919
799,-22.8805601,-47.0480585,-22.933939,-47.058972
800,-22.900086,-47.0505038,-22.84628,-47.059021
801,-22.8768806,-47.0415353,-22.910991,-47.0559
802,-22.8768806,-47.0415353,-22.90147,-47.05811190000001
803,-22.9212285,-47.0540593,-22.91282,-47.045785
804,-22.909324,-47.094724,-22.9176058,-47.10020180000001
805,-22.909324,-47.094724,-22.915534,-47.089349
806,-22.8598959,-47.0385039,-22.850343,-47.056806
807,-22.8598959,-47.0385039,-22.817518,-47.027424
808,-22.8882589,-47.0656436,-22.88522,-47.067075
809,-22.8882589,-47.0656436,-22.8875765,-47.0874111
810,-22.8882589,-47.0656436,-22.891055,-47.082851
811,-22.8882589,-47.0656436,-22.8907751,-47.06725489999999
812,-22.8720078,-47.0292625,-22.878203,-47.025241
813,-22.8720078,-47.0292625,-22.8904315,-47.0101293
814,-22.8720078,-47.0292625,-22.85219,-47.054941
815,-22.856212,-47.067248,-22.821574,-47.072616
816,-22.856212,-47.067248,-22.864311,-47.065324
817,-22.8662783,-47.0443377,-22.8849765,-47.06466959999999
818,-22.8662783,-47.0443377,-22.905685,-47.03864
819,-22.892523,-47.027427,-22.8706314,-47.0365432
820,-22.818974,-47.0929071,-22.809788,-47.070363
821,-22.8916863,-47.0513308,-22.8906805,-47.0502058
822,-22.8611145,-47.06481,-22.899598,-47.066612
823,-22.91644,-47.035943,-22.92425,-47.055483
824,-22.8698409,-47.0639756,-22.8809009,-47.05783040000001
825,-22.8698409,-47.0639756,-22.8669831,-47.0627403
826,-22.8253776,-47.0793499,-22.86013,-47.0681898
827,-22.899252,-47.0515086,-22.906193,-47.077126
828,-22.899252,-47.0515086,-22.854841,-47.045948
829,-22.899252,-47.0515086,-22.897541,-47.048444
830,-22.899252,-47.0515086,-22.88292,-47.07466
831,-22.899252,-47.0515086,-22.9061349,-47.047423
832,-22.899252,-47.0515086,-22.9113797,-47.0777305
833,-22.8210339,-47.0814676,-22.8254385,-47.1030463
834,-22.9093181,-47.0947389,-22.896657,-47.084249
835,-22.8324762,-47.0765538,-22.829967,-47.082357
836,-22.8324762,-47.0765538,-22.824889,-47.07783
837,-22.8561834,-47.0462152,-22.852616,-47.051293
838,-22.892879,-47.054456,-22.928247,-47.036859
839,-22.8256946,-47.0795132,-22.83533,-47.0772671
840,-22.8256946,-47.0795132,-22.8125435,-47.0767063
841,-22.8256946,-47.0795132,-22.832005,-47.057781
842,-22.8256946,-47.0795132,-22.8231844,-47.084848
843,-22.8256946,-47.0795132,-22.837411,-47.047775
844,-22.8256946,-47.0795132,-22.839719,-47.053694
845,-22.8256946,-47.0795132,-22.820595,-47.082286
846,-22.8232454,-47.0701065,-22.812796,-47.066247
847,-22.8232454,-47.0701065,-22.827895,-47.081681
848,-22.8232454,-47.0701065,-22.80857,-47.066799
849,-22.8232454,-47.0701065,-22.847108,-47.069451
850,-22.8232454,-47.0701065,-22.821305,-47.0791185
851,-22.8955395,-47.0506333,-22.8400874,-47.0378503
852,-22.932825,-47.077649,-22.918283,-47.086407
853,-22.8934464,-47.0566484,-22.920965,-47.109194
854,-22.937552,-47.049975,-22.938037,-47.038058
855,-22.8922648,-47.0526573,-22.8976876,-47.0612085
856,-22.9018267,-47.05509,-22.902015,-47.075221
857,-22.9018267,-47.05509,-22.9092621,-47.1008375
858,-22.8944635,-47.0804388,-22.910128,-47.053505
859,-22.892523,-47.027427,-22.889852,-47.033559
860,-22.8845076,-47.0576395,-22.90011,-47.060846
861,-22.8886465,-47.0347798,-22.882772,-47.06568
862,-22.9027734,-47.06261629999999,-22.906982,-47.061265
863,-22.885406,-47.0571898,-22.8897887,-47.0561595
864,-22.851655,-47.053729,-22.854607,-47.048581
865,-22.8919943,-47.041318,-22.8883627,-47.06070039999999
866,-22.8919943,-47.041318,-22.886315,-47.086012
867,-22.931253,-47.086059,-22.9122171,-47.0861143
868,-22.8882477,-47.0587772,-22.920817,-47.018041
869,-22.9016748,-47.0561675,-22.915353,-47.062031
870,-22.9096387,-47.06097030000001,-22.9358887,-47.0433633
871,-22.9096387,-47.06097030000001,-22.923395,-47.070529
872,-22.9096387,-47.06097030000001,-22.904319,-47.05444
873,-22.9096387,-47.06097030000001,-22.910221,-47.100281
874,-22.9096387,-47.06097030000001,-22.8855557,-47.0703346
875,-22.828636,-47.098185,-22.8063635,-47.0685707
876,-22.8915081,-47.0690609,-22.881408,-47.052882
877,-22.8915081,-47.0690609,-22.9377526,-47.0575289
